,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
5359,,Kazakhstan,48.0196,66.9237,2020-02-11,0,0,0,0,Europe
5360,,Kenya,-0.0236,37.9062,2020-02-11,0,0,0,0,Africa
5361,,South Korea,35.90775700000001,127.766922,2020-02-11,28,0,3,25,Western Pacific
5362,,Kuwait,29.31166,47.481766,2020-02-11,0,0,0,0,Eastern Mediterranean
5363,,Kyrgyzstan,41.20438,74.766098,2020-02-11,0,0,0,0,Europe
5364,,Latvia,56.8796,24.6032,2020-02-11,0,0,0,0,Europe
5365,,Lebanon,33.8547,35.8623,2020-02-11,0,0,0,0,Eastern Mediterranean
5366,,Liberia,6.4280550000000005,-9.429499,2020-02-11,0,0,0,0,Africa
5367,,Liechtenstein,47.14,9.55,2020-02-11,0,0,0,0,Europe
5368,,Lithuania,55.1694,23.8813,2020-02-11,0,0,0,0,Europe
5369,,Luxembourg,49.8153,6.1296,2020-02-11,0,0,0,0,Europe
5370,,Madagascar,-18.766947,46.869107,2020-02-11,0,0,0,0,Africa
5371,,Malaysia,4.210483999999999,101.975766,2020-02-11,18,0,3,15,Western Pacific
5372,,Maldives,3.2028,73.2207,2020-02-11,0,0,0,0,South-East Asia
5373,,Malta,35.9375,14.3754,2020-02-11,0,0,0,0,Europe
5374,,Mauritania,21.0079,-10.9408,2020-02-11,0,0,0,0,Africa
5375,,Mauritius,-20.348404,57.552152,2020-02-11,0,0,0,0,Africa
5376,,Mexico,23.6345,-102.5528,2020-02-11,0,0,0,0,Americas
5377,,Moldova,47.4116,28.3699,2020-02-11,0,0,0,0,Europe
5378,,Monaco,43.7333,7.4167,2020-02-11,0,0,0,0,Europe
5379,,Mongolia,46.8625,103.8467,2020-02-11,0,0,0,0,Western Pacific
5380,,Montenegro,42.708678000000006,19.37439,2020-02-11,0,0,0,0,Europe
5381,,Morocco,31.7917,-7.0926,2020-02-11,0,0,0,0,Eastern Mediterranean
5382,,Namibia,-22.9576,18.4904,2020-02-11,0,0,0,0,Africa
5383,,Nepal,28.1667,84.25,2020-02-11,1,0,0,1,South-East Asia
5384,Aruba,Netherlands,12.5211,-69.9683,2020-02-11,0,0,0,0,Europe
5385,Curacao,Netherlands,12.1696,-68.99,2020-02-11,0,0,0,0,Europe
5386,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-11,0,0,0,0,Europe
5387,,Netherlands,52.1326,5.2913,2020-02-11,0,0,0,0,Europe
5388,,New Zealand,-40.9006,174.886,2020-02-11,0,0,0,0,Western Pacific
5389,,Nicaragua,12.865416,-85.207229,2020-02-11,0,0,0,0,Americas
5390,,Niger,17.607789,8.081666,2020-02-11,0,0,0,0,Africa
5391,,Nigeria,9.082,8.6753,2020-02-11,0,0,0,0,Africa
5392,,North Macedonia,41.6086,21.7453,2020-02-11,0,0,0,0,Europe
5393,,Norway,60.472,8.4689,2020-02-11,0,0,0,0,Europe
5394,,Oman,21.512583,55.92325500000001,2020-02-11,0,0,0,0,Eastern Mediterranean
5395,,Pakistan,30.3753,69.3451,2020-02-11,0,0,0,0,Eastern Mediterranean
5396,,Panama,8.538,-80.7821,2020-02-11,0,0,0,0,Americas
5397,,Papua New Guinea,-6.314993,143.95555,2020-02-11,0,0,0,0,Western Pacific
5398,,Paraguay,-23.4425,-58.4438,2020-02-11,0,0,0,0,Americas
5399,,Peru,-9.19,-75.0152,2020-02-11,0,0,0,0,Americas
5400,,Philippines,12.879721,121.774017,2020-02-11,3,1,0,2,Western Pacific
5401,,Poland,51.9194,19.1451,2020-02-11,0,0,0,0,Europe
5402,,Portugal,39.3999,-8.2245,2020-02-11,0,0,0,0,Europe
5403,,Qatar,25.3548,51.1839,2020-02-11,0,0,0,0,Eastern Mediterranean
5404,,Romania,45.9432,24.9668,2020-02-11,0,0,0,0,Europe
5405,,Russia,61.52401,105.318756,2020-02-11,2,0,0,2,Europe
5406,,Rwanda,-1.9403,29.8739,2020-02-11,0,0,0,0,Africa
5407,,Saint Lucia,13.9094,-60.9789,2020-02-11,0,0,0,0,Americas
5408,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-11,0,0,0,0,Americas
5409,,San Marino,43.9424,12.4578,2020-02-11,0,0,0,0,Europe
5410,,Saudi Arabia,23.885942,45.079162,2020-02-11,0,0,0,0,Eastern Mediterranean
5411,,Senegal,14.4974,-14.4524,2020-02-11,0,0,0,0,Africa
5412,,Serbia,44.0165,21.0059,2020-02-11,0,0,0,0,Europe
5413,,Seychelles,-4.6796,55.492,2020-02-11,0,0,0,0,Africa
5414,,Singapore,1.2833,103.8333,2020-02-11,47,0,9,38,Western Pacific
5415,,Slovakia,48.669,19.699,2020-02-11,0,0,0,0,Europe
5416,,Slovenia,46.1512,14.9955,2020-02-11,0,0,0,0,Europe
5417,,Somalia,5.152149,46.199616,2020-02-11,0,0,0,0,Eastern Mediterranean
5418,,South Africa,-30.5595,22.9375,2020-02-11,0,0,0,0,Africa
5419,,Spain,40.463667,-3.74922,2020-02-11,2,0,0,2,Europe
5420,,Sri Lanka,7.873054,80.77179699999998,2020-02-11,1,0,1,0,South-East Asia
5421,,Sudan,12.8628,30.2176,2020-02-11,0,0,0,0,Eastern Mediterranean
5422,,Suriname,3.9193,-56.0278,2020-02-11,0,0,0,0,Americas
5423,,Sweden,60.128161,18.643501,2020-02-11,1,0,0,1,Europe
5424,,Switzerland,46.8182,8.2275,2020-02-11,0,0,0,0,Europe
5425,,Taiwan*,23.7,121.0,2020-02-11,18,0,1,17,Western Pacific
5426,,Tanzania,-6.369028,34.888822,2020-02-11,0,0,0,0,Africa
5427,,Thailand,15.870032,100.992541,2020-02-11,33,0,10,23,South-East Asia
5428,,Togo,8.6195,0.8248,2020-02-11,0,0,0,0,Africa
5429,,Trinidad and Tobago,10.6918,-61.2225,2020-02-11,0,0,0,0,Americas
5430,,Tunisia,33.886917,9.537499,2020-02-11,0,0,0,0,Eastern Mediterranean
5431,,Turkey,38.9637,35.2433,2020-02-11,0,0,0,0,Europe
5432,,Uganda,1.373333,32.290275,2020-02-11,0,0,0,0,Africa
5433,,Ukraine,48.3794,31.1656,2020-02-11,0,0,0,0,Europe
5434,,United Arab Emirates,23.424076,53.847818,2020-02-11,8,0,0,8,Eastern Mediterranean
5435,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-11,0,0,0,0,Europe
5436,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-11,0,0,0,0,Europe
5437,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-11,0,0,0,0,Europe
5438,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-11,0,0,0,0,Europe
5439,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-11,0,0,0,0,Europe
5440,Montserrat,United Kingdom,16.742498,-62.187366,2020-02-11,0,0,0,0,Europe
5441,,United Kingdom,55.3781,-3.4360000000000004,2020-02-11,15,0,0,15,Europe
5442,,Uruguay,-32.5228,-55.7658,2020-02-11,0,0,0,0,Americas
5443,,US,40.0,-100.0,2020-02-11,12,0,3,9,Americas
5444,,Uzbekistan,41.377491,64.585262,2020-02-11,0,0,0,0,Europe
5445,,Venezuela,6.4238,-66.5897,2020-02-11,0,0,0,0,Americas
5446,,Vietnam,14.058324,108.277199,2020-02-11,15,0,6,9,Western Pacific
5447,,Zambia,-13.133897,27.849332,2020-02-11,0,0,0,0,Africa
5448,,Zimbabwe,-19.015438,29.154857,2020-02-11,0,0,0,0,Africa
5449,,Dominica,15.415,-61.371,2020-02-11,0,0,0,0,Americas
5450,,Grenada,12.1165,-61.679,2020-02-11,0,0,0,0,Americas
5451,,Mozambique,-18.665695,35.529562,2020-02-11,0,0,0,0,Africa
5452,,Syria,34.802075,38.99681500000001,2020-02-11,0,0,0,0,Eastern Mediterranean
5453,,Timor-Leste,-8.874217,125.727539,2020-02-11,0,0,0,0,South-East Asia
5454,,Belize,17.1899,-88.4976,2020-02-11,0,0,0,0,Americas
5455,,Laos,19.85627,102.495496,2020-02-11,0,0,0,0,Western Pacific
5456,,Libya,26.3351,17.228331,2020-02-11,0,0,0,0,Eastern Mediterranean
5457,,West Bank and Gaza,31.9522,35.2332,2020-02-11,0,0,0,0,Eastern Mediterranean
5458,,Guinea-Bissau,11.8037,-15.1804,2020-02-11,0,0,0,0,Africa
5459,,Mali,17.570692,-3.996166000000001,2020-02-11,0,0,0,0,Africa
5460,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-11,0,0,0,0,Americas
5461,Northwest Territories,Canada,64.8255,-124.8457,2020-02-11,0,0,0,0,Americas
5462,Yukon,Canada,64.2823,-135.0,2020-02-11,0,0,0,0,Americas
5463,,Kosovo,42.602636,20.902977,2020-02-11,0,0,0,0,Europe
5464,,Burma,21.9162,95.956,2020-02-11,0,0,0,0,South-East Asia
5465,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-11,0,0,0,0,Europe
5466,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-11,0,0,0,0,Europe
5467,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-11,0,0,0,0,Europe
5468,,Botswana,-22.3285,24.6849,2020-02-11,0,0,0,0,Africa
5469,,Burundi,-3.3731,29.9189,2020-02-11,0,0,0,0,Africa
5470,,Sierra Leone,8.460555000000001,-11.779889,2020-02-11,0,0,0,0,Africa
5471,,Malawi,-13.2543,34.3015,2020-02-11,0,0,0,0,Africa
5472,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-11,0,0,0,0,Europe
5473,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-11,0,0,0,0,Europe
5474,,South Sudan,6.877000000000002,31.307,2020-02-11,0,0,0,0,Africa
5475,,Western Sahara,24.2155,-12.8858,2020-02-11,0,0,0,0,Africa
5476,,Sao Tome and Principe,0.1864,6.6131,2020-02-11,0,0,0,0,Africa
5477,,Yemen,15.552727,48.516388,2020-02-11,0,0,0,0,Eastern Mediterranean
5478,,Comoros,-11.6455,43.3333,2020-02-11,0,0,0,0,Africa
5479,,Tajikistan,38.861,71.2761,2020-02-11,0,0,0,0,Europe
5480,,Lesotho,-29.61,28.2336,2020-02-11,0,0,0,0,Africa
5481,,Afghanistan,33.93911,67.709953,2020-02-12,0,0,0,0,Eastern Mediterranean
5482,,Albania,41.1533,20.1683,2020-02-12,0,0,0,0,Europe
5483,,Algeria,28.0339,1.6596,2020-02-12,0,0,0,0,Africa
5484,,Andorra,42.5063,1.5218,2020-02-12,0,0,0,0,Europe
5485,,Angola,-11.2027,17.8739,2020-02-12,0,0,0,0,Africa
5486,,Antigua and Barbuda,17.0608,-61.7964,2020-02-12,0,0,0,0,Americas
5487,,Argentina,-38.4161,-63.6167,2020-02-12,0,0,0,0,Americas
5488,,Armenia,40.0691,45.0382,2020-02-12,0,0,0,0,Europe
5489,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-12,0,0,0,0,Western Pacific
5490,New South Wales,Australia,-33.8688,151.2093,2020-02-12,4,0,2,2,Western Pacific
5491,Northern Territory,Australia,-12.4634,130.8456,2020-02-12,0,0,0,0,Western Pacific
5492,Queensland,Australia,-27.4698,153.0251,2020-02-12,5,0,0,5,Western Pacific
5493,South Australia,Australia,-34.9285,138.6007,2020-02-12,2,0,0,2,Western Pacific
5494,Tasmania,Australia,-42.8821,147.3272,2020-02-12,0,0,0,0,Western Pacific
5495,Victoria,Australia,-37.8136,144.9631,2020-02-12,4,0,0,4,Western Pacific
5496,Western Australia,Australia,-31.9505,115.8605,2020-02-12,0,0,0,0,Western Pacific
5497,,Austria,47.5162,14.5501,2020-02-12,0,0,0,0,Europe
5498,,Azerbaijan,40.1431,47.5769,2020-02-12,0,0,0,0,Europe
5499,,Bahamas,25.025885,-78.035889,2020-02-12,0,0,0,0,Americas
5500,,Bahrain,26.0275,50.55,2020-02-12,0,0,0,0,Eastern Mediterranean
5501,,Bangladesh,23.685,90.3563,2020-02-12,0,0,0,0,South-East Asia
5502,,Barbados,13.1939,-59.5432,2020-02-12,0,0,0,0,Americas
5503,,Belarus,53.7098,27.9534,2020-02-12,0,0,0,0,Europe
5504,,Belgium,50.8333,4.469936,2020-02-12,1,0,0,1,Europe
5505,,Benin,9.3077,2.3158,2020-02-12,0,0,0,0,Africa
5506,,Bhutan,27.5142,90.4336,2020-02-12,0,0,0,0,South-East Asia
5507,,Bolivia,-16.2902,-63.5887,2020-02-12,0,0,0,0,Americas
5508,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-12,0,0,0,0,Europe
5509,,Brazil,-14.235,-51.9253,2020-02-12,0,0,0,0,Americas
5510,,Brunei,4.5353,114.7277,2020-02-12,0,0,0,0,Western Pacific
5511,,Bulgaria,42.7339,25.4858,2020-02-12,0,0,0,0,Europe
5512,,Burkina Faso,12.2383,-1.5616,2020-02-12,0,0,0,0,Africa
5513,,Cabo Verde,16.5388,-23.0418,2020-02-12,0,0,0,0,Africa
5514,,Cambodia,11.55,104.9167,2020-02-12,1,0,1,0,Western Pacific
5515,,Cameroon,3.848,11.5021,2020-02-12,0,0,0,0,Africa
5516,Alberta,Canada,53.9333,-116.5765,2020-02-12,0,0,0,0,Americas
5517,British Columbia,Canada,53.7267,-127.6476,2020-02-12,4,0,0,4,Americas
5518,Manitoba,Canada,53.7609,-98.8139,2020-02-12,0,0,0,0,Americas
5519,New Brunswick,Canada,46.5653,-66.4619,2020-02-12,0,0,0,0,Americas
5520,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-12,0,0,0,0,Americas
5521,Nova Scotia,Canada,44.682,-63.7443,2020-02-12,0,0,0,0,Americas
5522,Ontario,Canada,51.2538,-85.3232,2020-02-12,3,0,0,3,Americas
5523,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-12,0,0,0,0,Americas
5524,Quebec,Canada,52.9399,-73.5491,2020-02-12,0,0,0,0,Americas
5525,Saskatchewan,Canada,52.9399,-106.4509,2020-02-12,0,0,0,0,Americas
5526,,Central African Republic,6.6111,20.9394,2020-02-12,0,0,0,0,Africa
5527,,Chad,15.4542,18.7322,2020-02-12,0,0,0,0,Africa
5528,,Chile,-35.6751,-71.543,2020-02-12,0,0,0,0,Americas
5529,Anhui,China,31.8257,117.2264,2020-02-12,889,4,127,758,Western Pacific
5530,Beijing,China,40.1824,116.4142,2020-02-12,352,3,56,293,Western Pacific
5531,Chongqing,China,30.0572,107.874,2020-02-12,518,3,102,413,Western Pacific
5532,Fujian,China,26.0789,117.9874,2020-02-12,272,0,53,219,Western Pacific
5533,Gansu,China,35.7518,104.2861,2020-02-12,87,2,31,54,Western Pacific
5534,Guangdong,China,23.3417,113.4244,2020-02-12,1219,1,275,943,Western Pacific
5535,Guangxi,China,23.8298,108.7881,2020-02-12,222,1,32,189,Western Pacific
5536,Guizhou,China,26.8154,106.8748,2020-02-12,133,1,18,114,Western Pacific
5537,Hainan,China,19.1959,109.7453,2020-02-12,157,4,27,126,Western Pacific
5538,Hebei,China,39.549,116.1306,2020-02-12,251,2,0,249,Western Pacific
5539,Heilongjiang,China,47.862,127.7615,2020-02-12,378,8,31,339,Western Pacific
5540,Henan,China,37.8957,114.9042,2020-02-12,1135,8,0,1127,Western Pacific
5541,Hong Kong,China,22.3,114.2,2020-02-12,50,1,1,48,Western Pacific
5542,Hubei,China,30.9756,112.2707,2020-02-12,34874,1068,2686,31120,Western Pacific
5543,Hunan,China,27.6104,111.7088,2020-02-12,946,2,304,640,Western Pacific
5544,Inner Mongolia,China,44.0935,113.9448,2020-02-12,60,0,6,54,Western Pacific
5545,Jiangsu,China,32.9711,119.455,2020-02-12,543,0,125,418,Western Pacific
5546,Jiangxi,China,27.614,115.7221,2020-02-12,844,1,152,691,Western Pacific
5547,Jilin,China,43.6661,126.1923,2020-02-12,83,1,22,60,Western Pacific
5548,Liaoning,China,41.2956,122.6085,2020-02-12,116,1,20,95,Western Pacific
5549,Macau,China,22.1667,113.55,2020-02-12,10,0,2,8,Western Pacific
5550,Ningxia,China,37.2692,106.1655,2020-02-12,58,0,24,34,Western Pacific
5551,Qinghai,China,35.7452,95.9956,2020-02-12,18,0,9,9,Western Pacific
5552,Shaanxi,China,35.1917,108.8701,2020-02-12,225,0,43,182,Western Pacific
5553,Shandong,China,36.3427,118.1498,2020-02-12,497,2,92,403,Western Pacific
5554,Shanghai,China,31.202,121.4491,2020-02-12,311,1,57,253,Western Pacific
5555,Shanxi,China,37.5777,112.2922,2020-02-12,126,0,33,93,Western Pacific
5556,Sichuan,China,30.6171,102.7103,2020-02-12,436,1,92,343,Western Pacific
5557,Tianjin,China,39.3054,117.323,2020-02-12,112,2,11,99,Western Pacific
5558,Tibet,China,31.6927,88.0924,2020-02-12,1,0,1,0,Western Pacific
5559,Xinjiang,China,41.1129,85.2401,2020-02-12,59,0,3,56,Western Pacific
5560,Yunnan,China,24.974,101.487,2020-02-12,154,0,26,128,Western Pacific
5561,Zhejiang,China,29.1832,120.0934,2020-02-12,1131,0,321,810,Western Pacific
5562,,Colombia,4.5709,-74.2973,2020-02-12,0,0,0,0,Americas
5563,,Congo (Brazzaville),-0.228,15.8277,2020-02-12,0,0,0,0,Africa
5564,,Congo (Kinshasa),-4.0383,21.7587,2020-02-12,0,0,0,0,Africa
5565,,Costa Rica,9.7489,-83.7534,2020-02-12,0,0,0,0,Americas
5566,,Cote d'Ivoire,7.54,-5.5471,2020-02-12,0,0,0,0,Africa
5567,,Croatia,45.1,15.2,2020-02-12,0,0,0,0,Europe
5568,,Cuba,21.521757,-77.78116700000002,2020-02-12,0,0,0,0,Americas
5569,,Cyprus,35.1264,33.4299,2020-02-12,0,0,0,0,Europe
5570,,Czechia,49.8175,15.473,2020-02-12,0,0,0,0,Europe
5571,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-12,0,0,0,0,Europe
5572,Greenland,Greenland,71.7069,-42.6043,2020-02-12,0,0,0,0,Europe
5573,,Denmark,56.2639,9.5018,2020-02-12,0,0,0,0,Europe
5574,,Djibouti,11.8251,42.5903,2020-02-12,0,0,0,0,Eastern Mediterranean
5575,,Dominican Republic,18.7357,-70.1627,2020-02-12,0,0,0,0,Americas
5576,,Ecuador,-1.8312,-78.1834,2020-02-12,0,0,0,0,Americas
5577,,Egypt,26.820553000000004,30.802498,2020-02-12,0,0,0,0,Eastern Mediterranean
5578,,El Salvador,13.7942,-88.8965,2020-02-12,0,0,0,0,Americas
5579,,Equatorial Guinea,1.6508,10.2679,2020-02-12,0,0,0,0,Africa
5580,,Eritrea,15.1794,39.7823,2020-02-12,0,0,0,0,Africa
5581,,Estonia,58.5953,25.0136,2020-02-12,0,0,0,0,Europe
5582,,Eswatini,-26.5225,31.4659,2020-02-12,0,0,0,0,Africa
5583,,Ethiopia,9.145,40.4897,2020-02-12,0,0,0,0,Africa
5584,,Fiji,-17.7134,178.065,2020-02-12,0,0,0,0,Western Pacific
5585,,Finland,61.92411,25.748151,2020-02-12,1,0,1,0,Europe
5586,French Guiana,France,3.9339,-53.1258,2020-02-12,0,0,0,0,Europe
5587,French Polynesia,France,-17.6797,149.4068,2020-02-12,0,0,0,0,Europe
5588,Guadeloupe,France,16.265,-61.551,2020-02-12,0,0,0,0,Europe
5589,Mayotte,France,-12.8275,45.166244,2020-02-12,0,0,0,0,Europe
5590,New Caledonia,France,-20.904305,165.618042,2020-02-12,0,0,0,0,Europe
5591,Reunion,France,-21.1151,55.5364,2020-02-12,0,0,0,0,Europe
5592,Saint Barthelemy,France,17.9,-62.8333,2020-02-12,0,0,0,0,Europe
5593,St Martin,France,18.0708,-63.0501,2020-02-12,0,0,0,0,Europe
5594,Martinique,France,14.6415,-61.0242,2020-02-12,0,0,0,0,Europe
5595,,France,46.2276,2.2137,2020-02-12,11,0,2,9,Europe
5596,,Gabon,-0.8037,11.6094,2020-02-12,0,0,0,0,Africa
5597,,Gambia,13.4432,-15.3101,2020-02-12,0,0,0,0,Africa
5598,,Georgia,42.3154,43.3569,2020-02-12,0,0,0,0,Europe
5599,,Germany,51.165691,10.451526,2020-02-12,16,0,0,16,Europe
5600,,Ghana,7.9465,-1.0232,2020-02-12,0,0,0,0,Africa
5601,,Greece,39.0742,21.8243,2020-02-12,0,0,0,0,Europe
5602,,Guatemala,15.7835,-90.2308,2020-02-12,0,0,0,0,Americas
5603,,Guinea,9.9456,-9.6966,2020-02-12,0,0,0,0,Africa
5604,,Guyana,4.860416000000002,-58.93018000000001,2020-02-12,0,0,0,0,Americas
5605,,Haiti,18.9712,-72.2852,2020-02-12,0,0,0,0,Americas
5606,,Holy See,41.9029,12.4534,2020-02-12,0,0,0,0,Europe
5607,,Honduras,15.2,-86.2419,2020-02-12,0,0,0,0,Americas
5608,,Hungary,47.1625,19.5033,2020-02-12,0,0,0,0,Europe
5609,,Iceland,64.9631,-19.0208,2020-02-12,0,0,0,0,Europe
5610,,India,20.593684,78.96288,2020-02-12,3,0,0,3,South-East Asia
5611,,Indonesia,-0.7893,113.9213,2020-02-12,0,0,0,0,South-East Asia
5612,,Iran,32.427908,53.68804599999999,2020-02-12,0,0,0,0,Eastern Mediterranean
5613,,Iraq,33.223191,43.679291,2020-02-12,0,0,0,0,Eastern Mediterranean
5614,,Ireland,53.1424,-7.6921,2020-02-12,0,0,0,0,Europe
5615,,Israel,31.046051,34.851612,2020-02-12,0,0,0,0,Europe
5616,,Italy,41.87194,12.56738,2020-02-12,3,0,0,3,Europe
5617,,Jamaica,18.1096,-77.2975,2020-02-12,0,0,0,0,Americas
5618,,Japan,36.204824,138.252924,2020-02-12,28,0,9,19,Western Pacific
5619,,Jordan,31.24,36.51,2020-02-12,0,0,0,0,Eastern Mediterranean
5620,,Kazakhstan,48.0196,66.9237,2020-02-12,0,0,0,0,Europe
5621,,Kenya,-0.0236,37.9062,2020-02-12,0,0,0,0,Africa
5622,,South Korea,35.90775700000001,127.766922,2020-02-12,28,0,7,21,Western Pacific
5623,,Kuwait,29.31166,47.481766,2020-02-12,0,0,0,0,Eastern Mediterranean
5624,,Kyrgyzstan,41.20438,74.766098,2020-02-12,0,0,0,0,Europe
5625,,Latvia,56.8796,24.6032,2020-02-12,0,0,0,0,Europe
5626,,Lebanon,33.8547,35.8623,2020-02-12,0,0,0,0,Eastern Mediterranean
5627,,Liberia,6.4280550000000005,-9.429499,2020-02-12,0,0,0,0,Africa
5628,,Liechtenstein,47.14,9.55,2020-02-12,0,0,0,0,Europe
5629,,Lithuania,55.1694,23.8813,2020-02-12,0,0,0,0,Europe
5630,,Luxembourg,49.8153,6.1296,2020-02-12,0,0,0,0,Europe
5631,,Madagascar,-18.766947,46.869107,2020-02-12,0,0,0,0,Africa
5632,,Malaysia,4.210483999999999,101.975766,2020-02-12,18,0,3,15,Western Pacific
5633,,Maldives,3.2028,73.2207,2020-02-12,0,0,0,0,South-East Asia
5634,,Malta,35.9375,14.3754,2020-02-12,0,0,0,0,Europe
5635,,Mauritania,21.0079,-10.9408,2020-02-12,0,0,0,0,Africa
5636,,Mauritius,-20.348404,57.552152,2020-02-12,0,0,0,0,Africa
5637,,Mexico,23.6345,-102.5528,2020-02-12,0,0,0,0,Americas
5638,,Moldova,47.4116,28.3699,2020-02-12,0,0,0,0,Europe
5639,,Monaco,43.7333,7.4167,2020-02-12,0,0,0,0,Europe
5640,,Mongolia,46.8625,103.8467,2020-02-12,0,0,0,0,Western Pacific
5641,,Montenegro,42.708678000000006,19.37439,2020-02-12,0,0,0,0,Europe
5642,,Morocco,31.7917,-7.0926,2020-02-12,0,0,0,0,Eastern Mediterranean
5643,,Namibia,-22.9576,18.4904,2020-02-12,0,0,0,0,Africa
5644,,Nepal,28.1667,84.25,2020-02-12,1,0,1,0,South-East Asia
5645,Aruba,Netherlands,12.5211,-69.9683,2020-02-12,0,0,0,0,Europe
5646,Curacao,Netherlands,12.1696,-68.99,2020-02-12,0,0,0,0,Europe
5647,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-12,0,0,0,0,Europe
5648,,Netherlands,52.1326,5.2913,2020-02-12,0,0,0,0,Europe
5649,,New Zealand,-40.9006,174.886,2020-02-12,0,0,0,0,Western Pacific
5650,,Nicaragua,12.865416,-85.207229,2020-02-12,0,0,0,0,Americas
5651,,Niger,17.607789,8.081666,2020-02-12,0,0,0,0,Africa
5652,,Nigeria,9.082,8.6753,2020-02-12,0,0,0,0,Africa
5653,,North Macedonia,41.6086,21.7453,2020-02-12,0,0,0,0,Europe
5654,,Norway,60.472,8.4689,2020-02-12,0,0,0,0,Europe
5655,,Oman,21.512583,55.92325500000001,2020-02-12,0,0,0,0,Eastern Mediterranean
5656,,Pakistan,30.3753,69.3451,2020-02-12,0,0,0,0,Eastern Mediterranean
5657,,Panama,8.538,-80.7821,2020-02-12,0,0,0,0,Americas
5658,,Papua New Guinea,-6.314993,143.95555,2020-02-12,0,0,0,0,Western Pacific
5659,,Paraguay,-23.4425,-58.4438,2020-02-12,0,0,0,0,Americas
5660,,Peru,-9.19,-75.0152,2020-02-12,0,0,0,0,Americas
5661,,Philippines,12.879721,121.774017,2020-02-12,3,1,1,1,Western Pacific
5662,,Poland,51.9194,19.1451,2020-02-12,0,0,0,0,Europe
5663,,Portugal,39.3999,-8.2245,2020-02-12,0,0,0,0,Europe
5664,,Qatar,25.3548,51.1839,2020-02-12,0,0,0,0,Eastern Mediterranean
5665,,Romania,45.9432,24.9668,2020-02-12,0,0,0,0,Europe
5666,,Russia,61.52401,105.318756,2020-02-12,2,0,2,0,Europe
5667,,Rwanda,-1.9403,29.8739,2020-02-12,0,0,0,0,Africa
5668,,Saint Lucia,13.9094,-60.9789,2020-02-12,0,0,0,0,Americas
5669,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-12,0,0,0,0,Americas
5670,,San Marino,43.9424,12.4578,2020-02-12,0,0,0,0,Europe
5671,,Saudi Arabia,23.885942,45.079162,2020-02-12,0,0,0,0,Eastern Mediterranean
5672,,Senegal,14.4974,-14.4524,2020-02-12,0,0,0,0,Africa
5673,,Serbia,44.0165,21.0059,2020-02-12,0,0,0,0,Europe
5674,,Seychelles,-4.6796,55.492,2020-02-12,0,0,0,0,Africa
5675,,Singapore,1.2833,103.8333,2020-02-12,50,0,15,35,Western Pacific
5676,,Slovakia,48.669,19.699,2020-02-12,0,0,0,0,Europe
5677,,Slovenia,46.1512,14.9955,2020-02-12,0,0,0,0,Europe
5678,,Somalia,5.152149,46.199616,2020-02-12,0,0,0,0,Eastern Mediterranean
5679,,South Africa,-30.5595,22.9375,2020-02-12,0,0,0,0,Africa
5680,,Spain,40.463667,-3.74922,2020-02-12,2,0,0,2,Europe
5681,,Sri Lanka,7.873054,80.77179699999998,2020-02-12,1,0,1,0,South-East Asia
5682,,Sudan,12.8628,30.2176,2020-02-12,0,0,0,0,Eastern Mediterranean
5683,,Suriname,3.9193,-56.0278,2020-02-12,0,0,0,0,Americas
5684,,Sweden,60.128161,18.643501,2020-02-12,1,0,0,1,Europe
5685,,Switzerland,46.8182,8.2275,2020-02-12,0,0,0,0,Europe
5686,,Taiwan*,23.7,121.0,2020-02-12,18,0,1,17,Western Pacific
5687,,Tanzania,-6.369028,34.888822,2020-02-12,0,0,0,0,Africa
5688,,Thailand,15.870032,100.992541,2020-02-12,33,0,10,23,South-East Asia
5689,,Togo,8.6195,0.8248,2020-02-12,0,0,0,0,Africa
5690,,Trinidad and Tobago,10.6918,-61.2225,2020-02-12,0,0,0,0,Americas
5691,,Tunisia,33.886917,9.537499,2020-02-12,0,0,0,0,Eastern Mediterranean
5692,,Turkey,38.9637,35.2433,2020-02-12,0,0,0,0,Europe
5693,,Uganda,1.373333,32.290275,2020-02-12,0,0,0,0,Africa
5694,,Ukraine,48.3794,31.1656,2020-02-12,0,0,0,0,Europe
